FECHA,CONTRATO,No. Concepto,Descripción detallada de los bienes                                (principio activo),Presentación                                         unidad de medida ,MAXIMO,MINIMO,CLAVE GOB,,
2015-02-18,METRO 2015,659,Insulina detemir,"Solución inyectable 100 U (14.20 mg) Envase con 1 pluma prellenada con 3 ml
(100 U/ml)",0,0,4165,,
2015-02-18,METRO 2015,660,Insulina detemir,Solución inyectable 100 U (14.20 mg) Envase con 5 plumas prellenadas con 3 ml (100 U/ml),0,0,4165.01,,
2015-02-18,METRO 2015,661,Insulina glulisina,Solución inyectable 100 UI Envase con frasco ámpula con 10 ml.,0,0,4168,,
2015-02-18,METRO 2015,662,Exenatida,"Solución inyectable 250 µg Envase con pluma prellenada con 5
µg/dosis (60 dosis/1.2 ml)",0,0,4169,,
2015-02-18,METRO 2015,663,Exenatida,Solución inyectable 250 µg Envase pluma con 10 µg/dosis (60 dosis/2.4 ml).,0,0,4169.01,,
2015-02-18,METRO 2015,664,Teriparatida,Solución inyectable 250 µg Envase con pluma con cartucho ensamblado de 2.4 ml.,0,0,4174,,
2015-02-18,METRO 2015,665,Fluvastatina,Cápsula 20 mg 14 cápsulas,0,0,4244,,
2015-02-18,METRO 2015,666,Fluvastatina,Cápsula 20 mg 28 cápsulas,0,0,4244.01,,
2015-02-18,METRO 2015,667,Ciprofibrato,Cápsula 100 mg 30 cápsulas,0,0,4265,,
2015-02-18,METRO 2015,668,Deflazacort,Tableta 6 mg 20 tabletas,0,0,4505,,
2015-02-18,METRO 2015,669,Deflazacort,Tableta 30 mg 10 tabletas,0,0,4507,,
2015-02-18,METRO 2015,670,Deflazacort,Suspensión oral 22.75 mg/ml Frasco con 13 ml de suspensión y gotero.,0,0,4509,,
2015-02-18,METRO 2015,671,Atorvastatina,Tableta 20 mg 10 tabletas,0,0,5106,,
2015-02-18,METRO 2015,672,Calcitonina,Solución inyectable 50 UI 5 ampolletas o frascos ámpula,0,0,5161,,
2015-02-18,METRO 2015,673,Calcitonina,Solución inyectable 50 UI 6 ampolletas o frascos ámpula,0,0,5161.01,,
2015-02-18,METRO 2015,674,Calcitonina,Solución inyectable 50 UI 12 ampolletas o frascos ámpula,0,0,5161.02,,
2015-02-18,METRO 2015,675,Somatropina,Solución inyectable 4 UI Frasco ámpula y frasco ámpula o ampolleta con 1 ó 2 ml de diluyente.,0,0,5163,,
2015-02-18,METRO 2015,676,Testosterona,Cápsula 40 mg 30 cápsulas,0,0,5164,,
2015-02-18,METRO 2015,677,Testosterona,Cápsula 40 mg 60 cápsulas,0,0,5164.01,,
2015-02-18,METRO 2015,678,Acarbosa,Tableta 50 mg 30 tabletas,0,0,5166,,
2015-02-18,METRO 2015,679,Somatropina,Solución inyectable 16 UI Envase con un cartucho con dos compartimientos  uno con liofilizado y otro con el diluyente.,0,0,5167,,
2015-02-18,METRO 2015,680,Somatropina,Solución inyectable 16 UI Envase con frasco ámpula con liofilizado y ampolleta con 2 ml de diluyente.,0,0,5167.01,,
2015-02-18,METRO 2015,681,Desmopresina,Solución inyectable 15 µg 5 ampolletas con 1 ml,0,0,5169,,
2015-02-18,METRO 2015,682,Octreotida,Suspensión inyectable 20 mg Envase con un frasco ámpula y dos ampolletas con diluyente,0,0,5171,,
2015-02-18,METRO 2015,683,Octreotida,Suspensión inyectable 20 mg Envase con un frasco ámpula y una jeringa prellenada con 2.5 ml de diluyente,0,0,5171.01,,
2015-02-18,METRO 2015,684,Somatropina,Solución inyectable 6 mg 7 frascos ámpula con liofilizado y 7 frascos ámpula con diluyente,0,0,5173,,
2015-02-18,METRO 2015,685,Somatropina,"Solución inyectable 8 mg (24 UI) Frasco ámpula y cartucho preensamblado con 1.37 ml de diluyente  para multidosis
o con autoinyector multidosis",0,0,5174,,
2015-02-18,METRO 2015,686,Galsulfasa,"Solución inyectable 5 mg Envase con un frasco ámpula con
5 ml (1 mg/ml).",0,0,5543,,
2015-02-18,METRO 2015,687,Imiglucerasa,Solución inyectable 400 U Frasco ámpula con polvo liofilizado.,0,0,5545,,
2015-02-18,METRO 2015,688,Agalsidasa beta,Solución inyectable 35 mg Frasco ámpula con polvo liofilizado,0,0,5546,,
2015-02-18,METRO 2015,689,Laronidasa,Solución inyectable 2.9 mg (500 U) Frasco ámpula con 5 ml (2.9 mg o 500 U),0,0,5547,,
2015-02-18,METRO 2015,690,Alglucosidasa alfa,Solución inyectable 50 mg Frasco ámpula con polvo liofilizado,0,0,5548,,
2015-02-18,METRO 2015,691,Agalsidasa alfa,Solución inyectable 3.5 mg Envase con frasco ámpula con 3.5 ml (1 mg/ml),0,0,5549,,
2015-02-18,METRO 2015,692,Idursulfasa,"Solución inyectable 6 mg Envase con frasco ámpula con 3 ml
(6 mg/3 ml).",0,0,5550,,
2015-02-18,METRO 2015,693,Lanreotido,"Solución inyectable 90 mg Envase con una jeringa prellenada con
0.3 ml",0,0,5610,,
2015-02-18,METRO 2015,694,Lanreotido,"Solución inyectable 90 mg Envase con una jeringa prellenada con
0.5 ml con dispositivo de seguridad",0,0,5610.01,,
2015-02-18,METRO 2015,695,Lanreotido,"Solución inyectable 120 mg Envase con una jeringa prellenada con
0.5 ml",0,0,5611,,
2015-02-18,METRO 2015,696,Lanreotido,"Solución inyectable 120 mg Envase con una jeringa prellenada con
0.5 ml con dispositivo de seguridad",0,0,5611.01,,
2015-02-18,METRO 2015,697,Velaglucerasa alfa,Solución inyectable 400 U Frasco ámpula con liofilizado,0,0,5615,,
2015-02-18,METRO 2015,698,Vildagliptina,Comprimido 50 mg 28 comprimidos,0,0,5620,,
2015-02-18,METRO 2015,699,Linagliptina,Tableta 5 mg 30 tabletas,0,0,5621,,
2015-02-18,METRO 2015,700,Vildagliptina- Metformina,Comprimidos. 50 mg /850 mg. Envase con 30 comprimidos,0,0,5701,,
2015-02-18,METRO 2015,701,Icatibant,Solución inyectable 30 mg envase con una jeringa prellenada con 3 ml(10mg/ml),0,0,5990,,
2015-02-18,METRO 2015,702,Metronidazol,Solución inyectable 200 mg/ 10 ml 2 ampolletas ó frascos ámpula con 10 ml,0,0,1309,,
2015-02-18,METRO 2015,703,Metronidazol,Solución inyectable 500 mg/100 ml Envase con 100 ml,0,0,1311,,
2015-02-18,METRO 2015,704,Bencilpenicilina sódica cristalina,Solución inyectable 1 000 000 UI Frasco ámpula con o sin 2 ml de diluyente,0,0,1921,,
2015-02-18,METRO 2015,705,Dicloxacilina,Solución inyectable 250 mg/5 ml Frasco ámpula y 5 ml de diluyente,0,0,1928,,
2015-02-18,METRO 2015,706,Ampicilina,Solución inyectable 500 mg/2 ml Frasco ámpula y diluyente con 2 ml,0,0,1931,,
2015-02-18,METRO 2015,707,Bencilpenicilina sódica cristalina,Solución inyectable 5 000 000 UI Frasco ámpula,0,0,1933,,
2015-02-18,METRO 2015,708,Cefotaxima,Solución inyectable 1 g/4 ml Frasco ámpula y 4 ml de diluyente,0,0,1935,,
2015-02-18,METRO 2015,709,Ceftriaxona,Solución inyectable 1 g/10 ml Frasco ámpula y 10 ml de diluyente,0,0,1937,,
2015-02-18,METRO 2015,710,Kanamicina,Solución inyectable 1 g Frasco ámpula,0,0,1951,,
2015-02-18,METRO 2015,711,Amikacina,Solución inyectable 500 mg/ 2 ml 1 ampolleta o frasco ámpula,0,0,1956,,
2015-02-18,METRO 2015,712,Amikacina,Solución inyectable 500 mg/ 2 ml 2 ampolletas o frasco ámpula,0,0,1956.01,,
2015-02-18,METRO 2015,713,Amikacina,Solución inyectable 100 mg/ 2 ml 1 ampolleta o frasco ámpula,0,0,1957,,
2015-02-18,METRO 2015,714,Amikacina,Solución inyectable 100 mg/ 2 ml 2 ampolletas o frasco ámpula,0,0,1957.01,,
2015-02-18,METRO 2015,715,Azitromicina,Tableta 500 mg 3 tabletas,0,0,1969,,
2015-02-18,METRO 2015,716,Azitromicina,Tableta 500 mg 4 tabletas,0,0,1969.01,,
2015-02-18,METRO 2015,717,Clindamicina,Solución inyectable 300 mg/2 ml Ampolleta con 2 ml,0,0,1973,,
2015-02-18,METRO 2015,718,Clindamicina,Solución inyectable 900 mg/50 ml Frasco con 50 ml.,0,0,1976,,
2015-02-18,METRO 2015,719,Cloranfenicol,Solución inyectable 1 g/5 ml Frasco ámpula y 5 ml de diluyente,0,0,1992,,
2015-02-18,METRO 2015,720,Amfotericina B,Solución inyectable 50 mg Frasco ámpula,0,0,2012,,
2015-02-18,METRO 2015,721,Colistimetato,Solución inyectable 150 mg Envase con un frasco ampula con liofilizado,0,0,,,
2015-02-18,METRO 2015,722,Aciclovir,Comprimido o tableta 400 mg 35 comprimidos o tabletas,0,0,2126,,
2015-02-18,METRO 2015,723,Eritromicina,Solución inyectable 1 g Frasco ámpula,0,0,2134,,
2015-02-18,METRO 2015,724,Fluconazol,Solución inyectable 100 mg/50 ml (2 mg/ml) Frasco ámpula,0,0,2135,,
2015-02-18,METRO 2015,725,Oxitetraciclina,Solución inyectable 100 mg/2 ml 3 ampolletas con 2 ml,0,0,2137,,
2015-02-18,METRO 2015,726,Ribavirina,Cápsula 400 mg 12 cápsulas,0,0,2139,,
2015-02-18,METRO 2015,727,Ribavirina,Cápsula 200 mg 90 cápsulas,0,0,5920,,
2015-02-18,METRO 2015,728,Roxitromicina,Comprimido 150 mg 10 comprimidos,0,0,2140,,
2015-02-18,METRO 2015,729,Ácido nalidíxico,Tableta 500 mg 30 tabletas,0,0,2322,,
2015-02-18,METRO 2015,730,Minociclina,Gragea 100 mg 12 grageas,0,0,4139,,
2015-02-18,METRO 2015,731,Minociclina,Gragea 100 mg 48 grageas,0,0,4139.01,,
2015-02-18,METRO 2015,732,Neomicina,Cápsula o tableta 250 mg 10 cápsulas o tabletas,0,0,4176,,
2015-02-18,METRO 2015,733,Levofloxacino,Solución inyectable 500 mg/100 ml Envase con 100 ml,0,0,4249,,
2015-02-18,METRO 2015,734,Vancomicina,Solución inyectable 500 mg Frasco ámpula,0,0,4251,,
2015-02-18,METRO 2015,735,Moxifloxacino,Tableta 400mg 7 tabletas,0,0,4252,,
2015-02-18,METRO 2015,736,Moxifloxacino,Solución inyectable 160 mg/100 ml Bolsa flexible o frasco ámpula con 250 ml,0,0,4253,,
2015-02-18,METRO 2015,737,Ceftazidima,Solución inyectable 1 g/3 ml Frasco ámpula y 3 ml de diluyente,0,0,4254,,
2015-02-18,METRO 2015,738,Talidomida,Tableta o cápsula 100 mg 50 tabletas o cápsulas,0,0,4256,,
2015-02-18,METRO 2015,739,Zidovudina,Cápsula 100 mg 100 cápsulas,0,0,4257,,
2015-02-18,METRO 2015,740,Ciprofloxacino,Suspensión 250 mg/5 ml Envase con 5 g y 93 ml de diluyente,0,0,4258,,
2015-02-18,METRO 2015,741,Ciprofloxacino,Solución inyectable 200 mg/100 ml Envase con 100 ml,0,0,4259,,
2015-02-18,METRO 2015,742,Ofloxacina,Tableta 400 mg 6 tabletas,0,0,4261,,
2015-02-18,METRO 2015,743,Ofloxacina,Tableta 400 mg 8 tabletas,0,0,4261.01,,
2015-02-18,METRO 2015,744,Ofloxacina,Tableta 400 mg 12 tabletas,0,0,4261.02,,
2015-02-18,METRO 2015,745,Aciclovir,Comprimido o tableta 200 mg 25 comprimidos o tabletas,0,0,4263,,
2015-02-18,METRO 2015,746,Aciclovir,Solución inyectable 250 mg 5 frascos ámpula,0,0,4264,,
2015-02-18,METRO 2015,747,Atazanavir,Cápsula 300 mg 30 cápsulas,0,0,4266,,
2015-02-18,METRO 2015,748,Atazanavir,Cápsula 200 mg 60 cápsulas,0,0,4267,,
2015-02-18,METRO 2015,749,Lamivudina - Zidovudina,Tableta 150 mg/300 mg 60 tabletas,0,0,4268,,
2015-02-18,METRO 2015,750,Enfuvirtida,Solución inyectable 108 mg/1.1 ml Envase con 60 frascos ámpula con liofilizado y 60 frascos ámpula con 1.1 ml de agua inyectable.,0,0,4269,,
2015-02-18,METRO 2015,751,Enfuvirtida,Solución inyectable 108 mg/1.1 ml Envase con 60 jeringas de 3 ml  60 jeringas de 1 ml y 180 toallitas humedecidas con alcohol.,0,0,4269.01,,
2015-02-18,METRO 2015,752,Lamivudina,Solución 1 g/100 ml Envase con 240 ml,0,0,4271,,
2015-02-18,METRO 2015,753,Abacavir,Solución 2.0 g Envase con 240 ml y pipeta dosificadora,0,0,4272,,
2015-02-18,METRO 2015,754,Abacavir,Tableta 300 mg 60 tabletas,0,0,4273,,
2015-02-18,METRO 2015,755,Tipranavir,Cápsula 250 mg 120 cápsulas,0,0,4274,,
2015-02-18,METRO 2015,756,Amprenavir,Cápsula 150 mg 240 cápsulas,0,0,4275,,
2015-02-18,METRO 2015,757,Emtricitabina,Cápsula 200 mg 30 cápsulas,0,0,4276,,
2015-02-18,METRO 2015,758,"Tenofovir Disoproxil
Fumarato",Tableta recubierta 300 mg 30 tabletas recubiertas,0,0,4277,,
2015-02-18,METRO 2015,759,Fosamprenavir,Tableta recubierta 700 mg 60 tabletas recubiertas.,0,0,4278,,
2015-02-18,METRO 2015,760,Gentamicina colageno,"Implante 1.1 mg/2.8 mg Envase con 1 implante de 5 cm X 5 cm
X 0.5 cm",0,0,4280,,
2015-02-18,METRO 2015,761,Gentamicina colageno,"Implante 1.1 mg/2.8 mg Envase con 5 implantes de 5 cm X 5 cm
X 0.5 cm",0,0,4280.01,,
2015-02-18,METRO 2015,762,Gentamicina colageno,Implante 1.1 mg/2.8 mg Envase con 1 implante de 10 cm x 10 cm x 0.5 cm,0,0,4281,,
2015-02-18,METRO 2015,763,Gentamicina colageno,Implante 1.1 mg/2.8 mg Envase con 5 implantes de 10 cm x 10 cm x 0.5 cm,0,0,4281.01,,
2015-02-18,METRO 2015,764,Darunavir,Tableta 600 mg Envase 60 tabletas,0,0,4289,,
2015-02-18,METRO 2015,765,Linezolid,Tableta 600 mg 10 tabletas,0,0,4290,,
2015-02-18,METRO 2015,766,Linezolid,Solución inyectable 200 mg/300 ml Bolsa con 300 ml,0,0,4291,,
2015-02-18,METRO 2015,767,Levofloxacino,Tableta 500 mg 7 tabletas,0,0,4299,,
2015-02-18,METRO 2015,768,Levofloxacino,Tableta 750 mg 7 tabletas,0,0,4300,,
2015-02-18,METRO 2015,769,Ertapenem,Solución inyectable 1 g Frasco ámpula con liofilizado,0,0,4301,,
2015-02-18,METRO 2015,770,Palivizumab,Solución inyectable 50.0 mg/1 ml Frasco ámpula y ampolleta con 1 ml de diluyente,0,0,4320,,
2015-02-18,METRO 2015,771,Palivizumab,Solución inyectable 100.0 mg/1 ml Frasco ámpula y ampolleta con 1 ml de diluyente,0,0,4321,,
2015-02-18,METRO 2015,772,Abacavir - lamivudina - zidovudina,Tableta 300 mg 60 tabletas,0,0,4368,,
2015-02-18,METRO 2015,773,Efavirenz,Comprimido recubierto 600 mg 30 comprimidos recubiertos,0,0,4370,,
2015-02-18,METRO 2015,774,Abacavir-lamivudina,Tableta 600 mg/300 mg 30 tabletas,0,0,4371,,
2015-02-18,METRO 2015,775,Valaciclovir,Comprimido recubierto 500 mg 10 comprimidos recubiertos,0,0,4372,,
2015-02-18,METRO 2015,776,Valaciclovir,Comprimido recubierto 500 mg 42 comprimidos recubiertos,0,0,4372.01,,
2015-02-18,METRO 2015,777,Valganciclovir,Comprimido recubierto 450 mg 60 comprimidos recubiertos.,0,0,4373,,
2015-02-18,METRO 2015,778,Zanamivir,Polvo 5 mg/dosis 5 discos de aluminio  cada uno con 4 dosis de 5 mg y un dispositivo inhalador.,0,0,4374,,
2015-02-18,METRO 2015,779,Adefovir,Tableta 10 mg 30 tabletas,0,0,4375,,
2015-02-18,METRO 2015,780,Entecavir,Tableta 0.50 mg 30 tabletas,0,0,4385,,
2015-02-18,METRO 2015,781,Entecavir,Tableta 1 mg 30 tabletas,0,0,4386,,
2015-02-18,METRO 2015,782,Emtricitabina-Tenofovir disoproxil fumarato,Tableta recubierta 245 mg/200 mg 30 tabletas recubiertas,0,0,4396,,
2015-02-18,METRO 2015,783,Teicoplanina,Solución inyectable 400 mg/3 ml Frasco ámpula y 3 ml de diluyente.,0,0,4578,,
2015-02-18,METRO 2015,784,Rimantadina,Solución oral 5 g/100 ml Frasco gotero con 30 ml.,0,0,4580,,
2015-02-18,METRO 2015,785,Rimantadina,Cápsula 100 mg 14 cápsulas,0,0,4581,,
2015-02-18,METRO 2015,786,Oseltamivir,Cápsula 75.0 mg 10 cápsulas,0,0,4582,,
2015-02-18,METRO 2015,787,Oseltamivir,Cápsula 45 mg 10 cápsulas,0,0,4583,,
2015-02-18,METRO 2015,788,Oseltamivir,Cápsula 30 mg 10 cápsulas,0,0,4584,,
2015-02-18,METRO 2015,789,Oseltamivir,Suspensión 0.9 mg Envase con 30 g,0,0,4585,,
2015-02-18,METRO 2015,790,Tigeciclina,Solución inyectable 50 mg Envase con un frasco ámpula,0,0,4590,,
2015-02-18,METRO 2015,791,"Piperacilina –
tazobactam",Solución inyectable 4 g / 500 mg Frasco ámpula.,0,0,4592,,
2015-02-18,METRO 2015,792,Trimetoprima - sulfametoxazol,Solución inyectable 160 mg y 800 mg 6 ampolletas con 3 ml,0,0,5255,,
2015-02-18,METRO 2015,793,Cefalotina,Solución inyectable 1 g/5 ml Frasco ámpula y 5 ml de diluyente,0,0,5256,,
2015-02-18,METRO 2015,794,Nevirapina,Suspensión 1 g/100 ml Envase con 240 ml,0,0,5259,,
2015-02-18,METRO 2015,795,Pirimetamina,Tableta 25 mg 30 tabletas,0,0,5261,,
2015-02-18,METRO 2015,796,Cefuroxima,Solución o suspensión inyectable 750 mg/3 ó 5 ó 10 ml Frasco ámpula y 3 ml de diluyente,0,0,5264,,
2015-02-18,METRO 2015,797,Cefuroxima,Solución o suspensión inyectable 750 mg/3 ó 5 ó 10 ml Frasco ámpula y 5 ml de diluyente,0,0,5264.01,,
2015-02-18,METRO 2015,798,Cefuroxima,Solución o suspensión inyectable 750 mg/3 ó 5 ó 10 ml Frasco ámpula y 10 ml de diluyente,0,0,5264.02,,
2015-02-18,METRO 2015,799,Imipenem y cilastatina,Solución inyectable 500 mg/ 500 mg Envase con un frasco ámpula,0,0,5265,,
2015-02-18,METRO 2015,800,Imipenem y cilastatina,Solución inyectable 500 mg/ 500 mg Envase con 25 frascos ámpula,0,0,5265.01,,
2015-02-18,METRO 2015,801,Fluconazol,Cápsula o tableta 100 mg 10 cápsulas o tabletas,0,0,5267,,
2015-02-18,METRO 2015,802,Ganciclovir,Solución inyectable 500 mg/10 ml Frasco ámpula y 10 ml de diluyente,0,0,5268,,
2015-02-18,METRO 2015,803,Didanosina,Tableta masticable 100 mg 60 tabletas masticables,0,0,5270,,
2015-02-18,METRO 2015,804,Zidovudina,Solución 1 g/ 100 ml Envase con 240 ml,0,0,5273,,
2015-02-18,METRO 2015,805,Zidovudina,Cápsula 250 mg 30 cápsulas,0,0,5274,,
2015-02-18,METRO 2015,806,Etravirina,Tableta 100 mg 120 tabletas,0,0,5275,,
2015-02-18,METRO 2015,807,Lopinavir-Ritonavir,Solución 8g/2g en 100 ml Envase con 160 ml,0,0,5276,,
2015-02-18,METRO 2015,808,Teicoplanina,Solución inyectable 200 mg/3 ml Frasco ámpula y 3 ml de diluyente.,0,0,5278,,
2015-02-18,METRO 2015,809,Indinavir,Cápsula 400 mg 180 cápsulas,0,0,5279,,
2015-02-18,METRO 2015,810,Raltegravir,Comprimido 400 mg 60 comprimidos,0,0,5280,,
2015-02-18,METRO 2015,811,Ritonavir,Cápsula 100 mg 2 envases con 84 cápsulas cada uno,0,0,5281,,
2015-02-18,METRO 2015,812,Lamivudina,Tableta 150 mg 30 tabletas,0,0,5282,,
2015-02-18,METRO 2015,813,Lamivudina,Tableta 150 mg 60 tabletas,0,0,5282.01,,
2015-02-18,METRO 2015,814,Cefepima,Solución inyectable 500 mg/5 ml Frasco ámpula y 5 ml de diluyente,0,0,5284,,
2015-02-18,METRO 2015,815,Ertapenem,Solución inyectable 1 g Frasco ámpula con liofilizado y una ampolleta con 3.2 ml de diluyente que contiene clorhidrato de lidocaína al 1%.,0,0,5285,,
2015-02-18,METRO 2015,816,Lopinavir-Ritonavir,Tableta 100 mg/ 25 mg 60 tabletas,0,0,5286,,
2015-02-18,METRO 2015,817,Imipenem y cilastatina,Solución inyectable 250 mg/250 mg Envase con un frasco ámpula,0,0,5287,,
2015-02-18,METRO 2015,818,Imipenem y cilastatina,Solución inyectable 250 mg/250 mg Envase con 25 frascos ámpula,0,0,5287.01,,
2015-02-18,METRO 2015,819,Lopinavir-Ritonavir,Tableta 200 mg/50 mg 120 tabletas,0,0,5288,,
2015-02-18,METRO 2015,820,Saquinavir,Comprimido 500 mg 120 comprimidos,0,0,5290,,
2015-02-18,METRO 2015,821,Meropenem,Solución inyectable 500 mg 1 frasco ámpula,0,0,5291,,
2015-02-18,METRO 2015,822,Meropenem,Solución inyectable 500 mg 10 frascos ámpula,0,0,5291.01,,
2015-02-18,METRO 2015,823,Meropenem,Solución inyectable 1 g 1 frasco ámpula,0,0,5292,,
2015-02-18,METRO 2015,824,Meropenem,Solución inyectable 1 g 10 frascos ámpula,0,0,5292.01,,
2015-02-18,METRO 2015,825,Estavudina,Cápsula 15 mg 60 cápsulas,0,0,5293,,
2015-02-18,METRO 2015,826,Estavudina,Cápsula 40 mg 60 cápsulas,0,0,5294,,
2015-02-18,METRO 2015,827,Cefepima,Solución inyectable 1 g/3 ó 10 ml Frasco ámpula y 3 ml de diluyente.,0,0,5295,,
2015-02-18,METRO 2015,828,Cefepima,Solución inyectable 1 g/3 ó 10 ml Frasco ámpula y 10 ml de diluyente.,0,0,5295.01,,
2015-02-18,METRO 2015,829,Nevirapina,Tableta 200 mg 60 tabletas,0,0,5296,,
2015-02-18,METRO 2015,830,Nevirapina,Tableta 200 mg 100 tabletas,0,0,5296.01,,
2015-02-18,METRO 2015,831,Efavirenz,Cápsula 200 mg 90 cápsulas,0,0,5298,,
2015-02-18,METRO 2015,832,Cefpiroma,Solución inyectable 1g/10 ml Frasco ámpula y 10 ml de diluyente,0,0,5310,,
2015-02-18,METRO 2015,833,Cefpiroma,Solución inyectable 2 g/20 ml Frasco ámpula y 20 ml de diluyente,0,0,5311,,
2015-02-18,METRO 2015,834,Quinupristina - dalfopristina,Solución inyectable 150.0 mg / 350.0 mg Frasco ámpula,0,0,5312,,
2015-02-18,METRO 2015,835,Caspofungina,Solución inyectable 5 mg/ml Frasco ámpula con polvo para 10.5 ml,0,0,5313,,
2015-02-18,METRO 2015,836,Caspofungina,Solución inyectable 7 mg/ml Frasco ámpula con polvo para 10.5 ml,0,0,5314,,
2015-02-18,METRO 2015,837,Voriconazol,Solución inyectable 200 mg Frasco ámpula,0,0,5315,,
2015-02-18,METRO 2015,838,Voriconazol,Tableta 50 mg 14 tabletas,0,0,5317,,
2015-02-18,METRO 2015,839,Voriconazol,Tableta 200 mg 14 tabletas,0,0,5318,,
2015-02-18,METRO 2015,840,Didanosina,Cápsula con granulos con capa entérica 200 mg 30 cápsulas,0,0,5321,,
2015-02-18,METRO 2015,841,Didanosina,Cápsula con granulos con capa entérica 250 mg 30 cápsulas,0,0,5322,,
2015-02-18,METRO 2015,842,Didanosina,Cápsula con granulos con capa entérica 400 mg 30 cápsulas,0,0,5323,,
2015-02-18,METRO 2015,843,Maraviroc,Tableta 150 mg Envase con 60 tabletas,0,0,5324,,
2015-02-18,METRO 2015,844,Maraviroc,Tableta 300 mg Envase con 60 tabletas,0,0,5325,,
2015-02-18,METRO 2015,845,Pentamidina,Solución inyectable 300 mg Frasco ámpula,0,0,5328,,
2015-02-18,METRO 2015,846,Tobramicina,"Solución para nebulizador 300 mg Envase con 14 sobres. Cada sobre con
4 ampolletas de 5 ml cada una.",0,0,5337,,
2015-02-18,METRO 2015,847,Efavirenz- emtricitabina- tenofovir fumarato de disoproxilo,Tableta 600 mg  200 mg  300 mg  245 mg 30 tabletas,0,0,5640,,
2015-02-18,METRO 2015,848,Anidulafungina,Solución inyectable 122 mg/102.5 mg Frasco ámpula con liofilizado,0,0,5670,,
2015-02-18,METRO 2015,849,Rifaximina,Tableta 200 mg Envase con 28 tabletas,0,0,,,
2015-02-18,METRO 2015,850,Colagenasa/ Cloramfenicol ,Ungüento. 60 U/1 g/100 g. Tubo con 15 g.,0,0,,,
2015-02-18,METRO 2015,851,Rifamicina,Solución aerosol. 1 mg / 100 ml. Envase con 20 ml,0,0,,,
2015-02-18,METRO 2015,852,Ketotifeno,Solución oral 20 mg / 100 ml Envase con 120 ml,0,0,463,,
2015-02-18,METRO 2015,853,Betametasona,Solución inyectable 4 mg / ml Ampolleta o frasco ámpula con 1 ml,0,0,2141,,
2015-02-18,METRO 2015,854,Loratadina,Jarabe 5 mg / 5 ml Envase con 60 ml,0,0,2145,,
2015-02-18,METRO 2015,855,Epinastina,Tableta 20 mg 10 tabletas,0,0,3143,,
2015-02-18,METRO 2015,856,Fexofenadina,Comprimido 120 mg 10 comprimidos,0,0,3145,,
2015-02-18,METRO 2015,857,Fexofenadina,Comprimido 180 mg 10 comprimidos,0,0,3146,,
2015-02-18,METRO 2015,858,Levocetirizina,Tableta 5 mg 20 tabletas,0,0,3150,,
2015-02-18,METRO 2015,859,Mometasona,"Suspensión 0.050 g/100ml Nebulizador con 18 ml y válvula
dosificadora (120 nebulizaciones de 50
µg cada una).",0,0,4141,,
2015-02-18,METRO 2015,860,Cloropiramina,Solución inyectable 20 mg / 2 ml 5 ampolletas con 2 ml,0,0,5079,,
2015-02-18,METRO 2015,861,Inmunoglobulina G no modificada,Solución inyectable 6 g Envase con un frasco ámpula con 120 ml.,0,0,5240,,
2015-02-18,METRO 2015,862,Inmunoglobulina G no modificada,"Solución inyectable 6 g Envase con frasco ámpula y frasco con
200 ml de diluyente. Con equipo de perfusión con adaptador y aguja desechables.",0,0,5240.01,,
2015-02-18,METRO 2015,863,Inmunoglobulina G no modificada,Solución inyectable 5 g Envase con un frasco ámpula con 100 ml.,0,0,5244,,
2015-02-18,METRO 2015,864,Inmunoglobulina G no modificada,Solución inyectable 5 g Envase con un frasco ámpula con liofilizado y frasco ámpula con 90 a 100 ml de diluyente.,0,0,5244.01,,
